1,145.000519,-37.8104935
2,144.97525,-37.83571
1,145.008881,-37.81954
2,145.004288,-37.834938
1,144.967743,-37.82362
1,145.0096,-37.8269043
1,144.9955,-37.8396454
1,144.995819,-37.83958
1,145.0098,-37.8270454
2,144.992,-37.8069649
1,144.97583,-37.8371544
1,144.9788,-37.808548
1,144.9672,-37.82353
1,144.967987,-37.81852
2,144.986069,-37.84085
1,144.970413,-37.8142662
1,144.9784,-37.8084335
1,144.9731,-37.8115463
4,144.96843,-37.81713
2,144.978317,-37.80821
1,145.004044,-37.8108253
2,144.977325,-37.8085938
2,144.976318,-37.8383179
1,144.975739,-37.80939
1,144.966629,-37.82578
1,144.97258,-37.81154
1,144.998489,-37.83977
0,144.9729,-37.8110542
2,144.9764,-37.8386154
4,144.968964,-37.81498
1,144.998672,-37.8399277
1,144.976563,-37.8388557
1,144.9831,-37.80624
1,144.982773,-37.80628
0,144.966965,-37.81831
3,144.966965,-37.81831
1,144.976456,-37.80823
1,144.967026,-37.81753
1,144.976608,-37.8392944
1,144.976135,-37.8082771
1,145.01178,-37.8272629
2,144.965485,-37.82302
1,144.967026,-37.8163757
1,144.965759,-37.82843
2,145.005951,-37.83693
1,144.995209,-37.8419342
1,144.995056,-37.8419724
2,144.966019,-37.8178749
2,145.006149,-37.8368378
1,144.968155,-37.83336
1,144.9729,-37.80942
2,144.964737,-37.82319
1,145.007034,-37.8111267
2,144.992355,-37.80475
2,144.974365,-37.8082962
1,144.973053,-37.80905
1,144.967636,-37.83324
1,145.007614,-37.8113136
1,144.9793,-37.80591
1,144.983353,-37.80486
2,144.970154,-37.8109055
1,144.968338,-37.81278
0,144.993744,-37.8045235
1,144.966125,-37.8156929
1,144.9774,-37.841156
1,144.965317,-37.83014
2,144.9713,-37.80966
1,144.96489,-37.81804
1,145.002335,-37.8403664
1,144.973572,-37.8080177
1,144.973083,-37.8083076
2,144.985565,-37.8433228
1,144.964737,-37.8182068
1,144.977432,-37.8415375
1,144.965,-37.83054
1,144.977112,-37.80585
2,144.9727,-37.80805
1,145.014053,-37.8201
1,144.9771,-37.80568
1,144.972839,-37.80784
1,144.973312,-37.80751
1,144.964066,-37.82961
1,144.994888,-37.8436356
1,144.983383,-37.80361
2,144.96904,-37.8103523
1,144.994659,-37.84383
1,144.965,-37.83222
2,145.008667,-37.83722
1,144.965927,-37.81352
4,144.963257,-37.8185425
1,145.0046,-37.8405151
1,145.010391,-37.81136
1,144.9656,-37.8133965
1,144.963852,-37.8163452
2,144.9927,-37.8028221
2,144.971176,-37.80748
1,144.970932,-37.8076019
2,144.969055,-37.8090134
1,145.005356,-37.8407249
1,144.973557,-37.80597
1,144.963608,-37.81538
1,144.970322,-37.80767
2,144.992462,-37.80218
2,144.961945,-37.81916
2,144.985184,-37.84528
4,144.985184,-37.84528
2,144.961487,-37.82076
1,144.9613,-37.82182
2,144.961243,-37.8216667
2,144.961624,-37.81908
2,144.9619,-37.8178368
1,144.969025,-37.8081
1,144.984833,-37.84562
2,144.984283,-37.84556
1,145.01651,-37.82747
2,144.982727,-37.84534
1,144.961243,-37.8195152
1,144.961319,-37.8191948
1,144.9634,-37.81427
2,144.978485,-37.8443451
1,144.982315,-37.8453064
2,144.96669,-37.81
1,144.987411,-37.8459
1,144.985153,-37.84577
1,144.982315,-37.84536
2,145.010971,-37.8375168
2,144.987183,-37.84594
1,145.016663,-37.8199234
1,145.016708,-37.827282
1,145.016678,-37.8198051
1,144.978638,-37.8445244
2,144.961075,-37.81943
2,144.965088,-37.81155
4,144.965088,-37.81155
2,144.965286,-37.8113022
2,144.96521,-37.81133
1,144.987564,-37.84607
2,144.981354,-37.84531
1,144.9837,-37.80161
1,144.960587,-37.82626
1,144.963852,-37.83447
1,144.977615,-37.8028374
1,144.9906,-37.84632
1,145.013245,-37.81176
1,144.9778,-37.8027039
1,144.978714,-37.84503
1,144.9607,-37.81854
2,144.978485,-37.84503
1,144.9907,-37.84651
2,144.961288,-37.8166466
2,144.969025,-37.80685
1,144.9923,-37.84654
1,144.966568,-37.8088264
2,144.992355,-37.8465767
1,144.9627,-37.8134041
1,144.960388,-37.81827
2,144.9611,-37.8161774
4,144.9611,-37.8161774
2,144.959671,-37.82609
1,144.992432,-37.84671
1,145.008453,-37.841095
2,144.966309,-37.80864
0,145.002136,-37.844593
2,144.993744,-37.8467636
1,144.994263,-37.8467
1,144.994019,-37.84676
2,145.011017,-37.83937
1,144.964264,-37.81045
2,144.993057,-37.800415
4,144.993057,-37.800415
1,144.959763,-37.81864
2,145.011215,-37.8393173
2,144.994125,-37.8469124
1,144.994034,-37.8469734
1,144.994278,-37.84694
1,144.960938,-37.81494
2,144.960663,-37.8152122
1,144.974075,-37.80291
2,144.993561,-37.7999763
4,144.993561,-37.7999763
1,144.959427,-37.8176079
2,144.990433,-37.7996559
2,144.992477,-37.79976
1,144.964081,-37.8095474
2,144.961777,-37.81248
4,144.961777,-37.81248
2,144.993973,-37.79989
4,144.993973,-37.79989
1,145.018646,-37.81788
1,144.959534,-37.8309822
1,144.960541,-37.8331566
1,145.018753,-37.8179741
1,144.959091,-37.81746
2,144.98764,-37.7993774
2,144.992889,-37.7994537
4,144.992889,-37.7994537
2,144.969116,-37.8048172
2,145.010757,-37.8410378
1,144.9616,-37.835434
2,144.998077,-37.80028
1,145.01059,-37.8412323
2,144.984665,-37.84807
2,144.960327,-37.81381
2,144.965729,-37.80721
1,144.9613,-37.8352051
1,144.9978,-37.84729
1,144.97818,-37.80054
2,144.997925,-37.8473244
1,144.957916,-37.82731
2,144.966034,-37.8067474
1,144.978043,-37.80044
2,144.9607,-37.81274
1,145.0109,-37.8413849
1,144.9577,-37.820343
1,144.998047,-37.84745
2,145.000214,-37.80051
2,144.984543,-37.79906
4,144.984543,-37.79906
0,144.9626,-37.8099365
1,144.984192,-37.79906
1,144.979721,-37.8475533
0,144.994446,-37.7991562
2,144.998322,-37.847496
2,144.9577,-37.8279076
1,144.962585,-37.83761
2,144.959808,-37.81331
2,145.001617,-37.8006
1,144.979767,-37.8478966
1,144.956924,-37.82493
1,144.9634,-37.8389854
1,144.958481,-37.81564
1,144.963333,-37.8083839
1,144.961426,-37.8105621
1,144.9616,-37.81029
1,144.958252,-37.81587
2,144.984375,-37.84892
1,144.95668,-37.82569
1,145.021011,-37.8265572
1,145.021027,-37.82088
1,144.963211,-37.83933
1,145.000336,-37.84763
2,145.000458,-37.8476524
1,144.993713,-37.8490829
2,144.959076,-37.81329
2,145.0005,-37.8477859
0,144.989853,-37.8495178
1,144.9562,-37.8260765
1,144.956055,-37.82329
2,144.969421,-37.8028
1,144.9745,-37.80036
1,144.974442,-37.80035
2,144.98024,-37.79858
1,145.00116,-37.84788
2,144.96637,-37.8046036
1,145.0206,-37.815918
2,145.007034,-37.8017044
2,144.993561,-37.79768
2,144.957138,-37.8318748
1,144.955612,-37.82089
2,144.978928,-37.79844
4,144.978928,-37.79844
1,144.978363,-37.7985268
2,144.95784,-37.8134956
1,144.955322,-37.8216667
4,144.9553,-37.8211
1,144.958878,-37.83591
2,144.958939,-37.81136
1,144.959122,-37.8110046
2,145.002823,-37.848
1,144.957367,-37.8139
2,144.96994,-37.80148
1,145.003052,-37.84802
2,145.011169,-37.8035
2,145.013733,-37.84195
2,144.984329,-37.8502922
2,145.013855,-37.84189
1,145.014114,-37.8417664
0,145.0229,-37.8218231
2,144.955551,-37.82967
1,144.98056,-37.84987
1,144.980545,-37.8499146
2,144.956924,-37.8139343
1,145.0034,-37.84819
2,145.003036,-37.8483353
1,144.984039,-37.850563
1,144.955,-37.818882
1,144.984756,-37.79669
1,144.9631,-37.80563
1,144.984589,-37.79669
1,144.984375,-37.8507576
2,145.003174,-37.8485527
2,144.969376,-37.80109
1,144.987732,-37.85105
2,144.966736,-37.80259
4,144.966736,-37.80259
1,145.02063,-37.8127136
1,145.020721,-37.8128471
1,144.974823,-37.79852
1,144.98793,-37.85121
2,144.9584,-37.81023
2,144.9698,-37.80057
1,144.989731,-37.85132
1,144.9893,-37.851387
2,145.023819,-37.8213463
1,144.953979,-37.82745
1,144.961044,-37.84075
2,144.9563,-37.8343239
2,145.013321,-37.84376
1,144.95369,-37.8214378
1,144.954483,-37.83014
2,145.024078,-37.8211975
1,144.953964,-37.8188057
1,144.95546,-37.83307
1,144.956711,-37.81171
1,144.956512,-37.81201
2,145.0059,-37.8484
2,144.974319,-37.7979965
2,145.016113,-37.8055763
2,144.953644,-37.81923
1,144.953217,-37.8217239
1,144.97493,-37.79754
2,144.974152,-37.7977448
2,144.9668,-37.80118
1,144.993286,-37.8519554
1,144.99353,-37.8519478
1,145.006683,-37.84848
1,145.024826,-37.82145
1,145.006485,-37.84859
2,144.953857,-37.83112
2,145.006714,-37.8486176
2,144.954514,-37.81445
1,144.9535,-37.81706
1,144.959625,-37.80665
1,144.9564,-37.83663
0,144.955658,-37.8119774
2,145.013046,-37.84526
2,145.013214,-37.84519
0,145.022629,-37.83467
2,144.956329,-37.81049
2,144.9665,-37.80077
1,144.958847,-37.84039
2,144.954834,-37.8345947
1,144.996429,-37.8522
1,145.023285,-37.8132744
1,145.023178,-37.8130264
1,144.9637,-37.80237
1,144.978851,-37.7956276
0,144.95253,-37.8183327
3,144.95253,-37.8183327
1,144.952164,-37.8196564
1,145.025864,-37.82478
1,145.0176,-37.8421669
1,145.025589,-37.82756
2,145.002792,-37.85083
1,144.996536,-37.8523521
2,145.0027,-37.85088
2,144.9528,-37.8164825
2,144.956177,-37.809494
2,145.019363,-37.8067627
2,145.0194,-37.80661
1,145.023773,-37.8129654
1,145.026276,-37.82175
2,144.970947,-37.79765
1,144.954132,-37.8124466
1,145.026276,-37.82147
2,144.9541,-37.8349724
1,144.985031,-37.79416
1,144.959518,-37.8422852
1,144.9513,-37.821804
2,144.97023,-37.7978172
1,144.981689,-37.85294
1,144.95546,-37.80974
2,144.9527,-37.81501
4,144.9527,-37.81501
2,144.965118,-37.8004646
2,144.983856,-37.8532867
4,144.983856,-37.8532867
2,145.026489,-37.8209152
2,144.967361,-37.7990456
4,144.967361,-37.7990456
1,144.998611,-37.852623
1,144.959412,-37.842598
1,144.955475,-37.80943
2,144.955536,-37.80933
1,145.009323,-37.84895
1,144.952377,-37.81531
2,145.012711,-37.8470535
2,145.009552,-37.8488731
2,144.964523,-37.8005753
2,145.009537,-37.849
2,144.962326,-37.80199
1,144.985275,-37.79362
1,145.010056,-37.84893
2,144.952087,-37.81481
4,144.952087,-37.81481
1,144.975388,-37.79525
1,144.954453,-37.83733
2,145.026917,-37.8192825
1,144.975327,-37.79524
1,144.96167,-37.84527
1,145.0001,-37.8528328
1,144.993042,-37.85399
2,144.994141,-37.79351
1,144.960129,-37.84407
1,144.950439,-37.82011
1,144.992828,-37.8541
2,144.9518,-37.83281
1,144.954178,-37.83752
2,144.99411,-37.7932968
2,144.980637,-37.7936363
2,144.963989,-37.7999535
1,144.955856,-37.8071
2,144.954636,-37.8087
2,144.951157,-37.8150864
3,144.951157,-37.8150864
1,145.020081,-37.8424644
1,144.979187,-37.79363
1,144.955719,-37.84042
2,144.967972,-37.79731
1,144.951675,-37.81315
2,144.951492,-37.8135147
2,144.9709,-37.7958832
1,144.9515,-37.8134041
1,144.956253,-37.80598
2,144.96756,-37.7972755
2,145.012314,-37.84894
1,145.012085,-37.84919
1,145.002625,-37.85317
1,144.9559,-37.8060265
1,144.955322,-37.84073
1,144.967636,-37.796978
2,145.022476,-37.80667
1,144.951141,-37.8131866
1,144.967148,-37.79713
1,144.979462,-37.79293
2,145.002411,-37.85356
1,144.98233,-37.8550262
4,144.955841,-37.8055725
2,144.978592,-37.79299
2,145.022949,-37.8068352
1,144.965836,-37.84979
2,144.951065,-37.8126
2,145.012177,-37.84979
1,144.964417,-37.7981834
2,144.959091,-37.80199
2,144.970886,-37.79493
1,145.029068,-37.82821
2,145.012268,-37.8499336
1,144.975677,-37.79321
1,144.958923,-37.84561
2,144.950882,-37.81185
2,144.961136,-37.8000221
2,144.950043,-37.83393
1,145.026154,-37.81023
1,144.947983,-37.82079
2,144.976181,-37.79287
2,144.952042,-37.8093
2,144.975,-37.79314
0,144.992035,-37.8560524
2,144.984512,-37.7914162
1,144.987411,-37.85614
1,144.956436,-37.8036232
2,144.98291,-37.8559074
1,144.948471,-37.83024
1,144.992645,-37.85613
1,144.987488,-37.85625
1,144.975815,-37.79276
1,144.992447,-37.8562431
1,144.947571,-37.82135
2,144.950424,-37.8358574
1,144.953857,-37.84125
2,144.960052,-37.80004
1,145.006271,-37.8535538
2,144.949249,-37.8339577
2,144.947739,-37.82927
1,144.9539,-37.80569
1,144.957474,-37.80195
2,144.971222,-37.7937622
2,144.985519,-37.79077
2,145.002167,-37.85505
1,145.023071,-37.8428421
2,145.001984,-37.8551559
2,144.959518,-37.8000069
1,144.971024,-37.85373
2,144.94989,-37.83626
1,144.9863,-37.79051
1,144.953339,-37.8415642
1,145.006882,-37.8537636
2,145.025284,-37.80698
1,144.9535,-37.80556
2,144.950531,-37.8098259
1,145.015366,-37.84962
2,144.962372,-37.84975
0,145.0139,-37.85077
2,144.994675,-37.79044
1,144.97966,-37.790802
2,144.963776,-37.85096
1,144.982071,-37.85699
1,144.9567,-37.80138
2,144.991348,-37.78992
1,144.968018,-37.7941322
2,144.959045,-37.8480072
2,144.9498,-37.80974
2,144.994385,-37.79012
2,144.971222,-37.7928162
1,144.992386,-37.8574753
2,145.011932,-37.85228
1,144.992081,-37.8575134
1,144.9524,-37.80552
1,145.008682,-37.8539963
2,145.0154,-37.85062
1,145.031631,-37.8285065
2,144.957489,-37.84719
2,144.97081,-37.7926254
1,144.988754,-37.78948
1,144.946121,-37.8177261
2,145.00177,-37.85643
2,144.983368,-37.8577271
2,144.946182,-37.83015
1,144.9574,-37.84741
2,144.9893,-37.78935
1,144.945419,-37.82153
1,144.957443,-37.7999
1,144.992218,-37.8580475
1,144.957672,-37.7995834
1,144.983276,-37.85793
2,144.94516,-37.82509
2,144.990875,-37.78905
2,144.948059,-37.8108559
1,144.946411,-37.8145752
2,145.001816,-37.8568954
1,144.990265,-37.78894
2,144.9828,-37.8582077
2,144.954514,-37.8455772
1,144.9806,-37.8579521
2,145.029,-37.80919
1,144.995773,-37.8582039
2,144.98291,-37.858345
1,144.968277,-37.7926865
2,145.027954,-37.8072128
2,144.967712,-37.79291
2,144.96936,-37.79224
2,144.9714,-37.7914238
2,144.947357,-37.81104
2,144.957855,-37.79843
2,145.011627,-37.85404
1,145.018433,-37.85016
1,145.028625,-37.8076057
1,145.018616,-37.85005
2,144.948639,-37.8082275
2,144.995071,-37.7886963
1,145.011459,-37.8542175
1,144.99736,-37.8584175
1,144.991425,-37.78836
1,144.957657,-37.79827
1,145.026245,-37.8432274
1,144.9764,-37.78967
0,144.995422,-37.7886543
1,144.976334,-37.78966
2,144.9906,-37.7882767
1,144.997421,-37.8585052
2,144.9449,-37.8311424
2,144.946091,-37.8348427
1,145.0117,-37.8543854
2,145.0289,-37.80732
1,145.026688,-37.8431664
1,144.9552,-37.7998238
2,144.9556,-37.79947
2,144.971786,-37.790596
1,144.992081,-37.8593826
2,144.951157,-37.8435745
2,144.957611,-37.7977371
2,144.96286,-37.85308
1,144.945,-37.81441
2,144.94754,-37.83857
1,144.991867,-37.8595276
1,144.951279,-37.84394
2,145.018219,-37.85119
2,144.95343,-37.8010445
1,144.962448,-37.85307
1,144.980087,-37.7883
2,144.966965,-37.85536
1,144.967117,-37.85543
1,144.965591,-37.8547821
2,144.965683,-37.8548355
2,145.001541,-37.85841
1,144.9549,-37.7994766
2,144.9533,-37.8009338
2,144.96698,-37.8554955
1,144.949417,-37.80519
1,144.959213,-37.85136
1,144.967422,-37.85576
1,145.034332,-37.8286324
2,144.9474,-37.8394
1,145.033875,-37.8311119
2,144.978363,-37.85909
1,145.0348,-37.82596
1,144.949341,-37.80496
1,145.03447,-37.82884
1,144.95607,-37.8493233
2,144.943741,-37.8313179
1,145.035,-37.8241348
1,144.970551,-37.85721
2,144.970428,-37.857193
1,145.0335,-37.8332253
1,145.00119,-37.8589325
2,144.949036,-37.8423576
1,145.035172,-37.8240166
4,145.000488,-37.85912
2,144.972,-37.7895775
4,145.001862,-37.85886
1,144.970749,-37.8574753
2,144.970886,-37.8575478
1,144.956085,-37.84974
1,144.977509,-37.8593025
1,145.001511,-37.8590469
1,144.9843,-37.86031
1,145.035446,-37.82249
1,145.0331,-37.83545
2,144.958237,-37.7957764
2,145.0012,-37.85935
2,144.989532,-37.78672
1,145.021332,-37.85041
1,144.943512,-37.8332176
2,144.971817,-37.7891655
1,145.0357,-37.8212738
1,145.035675,-37.8205338
1,144.957947,-37.79566
1,144.949524,-37.80322
1,144.941833,-37.820755
2,144.946716,-37.80686
2,144.957886,-37.79553
1,145.028931,-37.8434334
2,145.029236,-37.8043442
1,144.9494,-37.80299
1,145.0324,-37.8385468
1,145.0326,-37.8382835
1,145.01535,-37.85487
1,145.036,-37.81886
2,144.972733,-37.8590546
1,144.976837,-37.78732
1,144.9688,-37.7895775
4,145.03125,-37.8065834
1,145.031311,-37.806675
0,145.036438,-37.8214645
2,145.02095,-37.8515739
4,145.0314,-37.80662
1,144.976776,-37.86018
1,145.0044,-37.8593636
1,145.004211,-37.8594131
1,145.036179,-37.8186035
1,145.032349,-37.83931
1,145.031647,-37.8068924
2,144.941025,-37.82368
1,144.950027,-37.84577
2,144.972717,-37.8592644
1,144.949829,-37.84567
1,145.032227,-37.8399467
2,144.94191,-37.8317
2,144.994171,-37.786
1,144.9915,-37.86158
2,145.011063,-37.85741
1,144.97319,-37.85979
2,144.943558,-37.83699
2,144.991837,-37.7856
2,144.94342,-37.8367462
2,144.942657,-37.81226
4,144.942657,-37.81226
2,144.972031,-37.78782
1,145.0365,-37.81682
2,144.945023,-37.84002
1,144.994522,-37.78565
1,144.947952,-37.80283
2,144.9612,-37.79199
2,144.981277,-37.78565
2,144.982269,-37.86192
1,145.031967,-37.84184
1,145.037262,-37.82916
2,144.942413,-37.83588
1,144.9819,-37.7854271
2,144.9508,-37.7993
1,145.031708,-37.8424759
1,145.023956,-37.85076
1,144.984863,-37.86232
2,144.988373,-37.78493
2,144.9501,-37.7999039
1,145.023926,-37.85088
0,145.033554,-37.8399277
1,144.9524,-37.79759
1,144.952454,-37.7975349
1,145.007339,-37.85975
2,144.999374,-37.78568
2,145.000992,-37.8614159
2,144.979584,-37.78547
2,145.029709,-37.80195
1,145.031113,-37.8437462
1,145.007233,-37.85983
1,144.974319,-37.8609352
1,144.975159,-37.8611336
1,145.031174,-37.8437958
1,145.036942,-37.81457
2,144.974442,-37.86111
2,145.021057,-37.8534927
2,144.944534,-37.80596
4,144.944534,-37.80596
1,145.031647,-37.8436432
1,145.0184,-37.8552742
1,145.031433,-37.84397
2,145.020889,-37.853756
1,144.958313,-37.79268
2,144.941345,-37.83543
2,144.9426,-37.83851
1,144.9405,-37.81378
1,144.948654,-37.8472
1,144.969177,-37.78737
2,144.9406,-37.8341866
1,144.977158,-37.78525
2,144.9411,-37.8118324
4,144.9411,-37.8118324
2,144.988144,-37.7841377
1,145.038467,-37.82918
2,144.9454,-37.8434334
2,144.958755,-37.79201
2,144.945251,-37.8433
2,144.939774,-37.8321228
2,145.001358,-37.7852745
1,144.977264,-37.78505
2,144.97699,-37.78509
1,144.99118,-37.86339
2,144.980408,-37.86295
2,144.942123,-37.8386765
2,144.940186,-37.83424
1,145.033844,-37.8056221
2,145.000763,-37.8625069
1,145.031326,-37.8453636
2,144.9492,-37.79888
4,144.951279,-37.7969322
2,144.958313,-37.7918243
2,145.010635,-37.85978
1,144.9458,-37.80266
1,144.951355,-37.79676
2,145.03537,-37.80781
1,145.0374,-37.8120537
1,145.034164,-37.8056374
2,145.034119,-37.80555
2,144.975342,-37.78498
2,144.94342,-37.8056526
4,144.94342,-37.8056526
1,145.035309,-37.807312
2,144.942642,-37.8068123
1,144.945633,-37.80239
1,144.9734,-37.86205
1,145.010391,-37.8601723
1,145.02623,-37.85107
2,145.030075,-37.80003
2,145.0022,-37.7848244
1,145.026337,-37.85119
2,144.981918,-37.86373
2,144.984558,-37.78341
1,144.95105,-37.7964249
1,145.010681,-37.8603058
0,144.9924,-37.78322
4,144.95108,-37.79618
1,144.996185,-37.78352
0,145.019333,-37.8564529
1,144.984024,-37.78322
1,145.0208,-37.855587
2,144.9415,-37.8396835
1,144.973,-37.86241
2,145.020584,-37.85577
1,144.938644,-37.8144569
2,145.010437,-37.86068
1,144.985687,-37.86443
2,144.972534,-37.78485
2,144.972977,-37.78472
1,145.030869,-37.8477325
2,144.973,-37.78464
1,145.037827,-37.8099
1,144.945984,-37.80036
1,144.985687,-37.86477
1,145.035309,-37.8050957
2,144.937943,-37.8324776
0,144.941513,-37.80631
3,144.941513,-37.80631
2,144.97287,-37.78443
2,144.99086,-37.78245
1,144.958618,-37.7900124
2,144.9816,-37.8646431
1,144.958878,-37.78972
2,145.030945,-37.7989044
2,144.941757,-37.8053169
2,144.99649,-37.78255
2,144.9468,-37.7986031
2,144.936066,-37.8226624
2,145.020355,-37.8572426
2,144.93721,-37.8327255
1,144.990814,-37.86544
1,145.036148,-37.80491
1,144.977615,-37.78274
1,145.0305,-37.8496742
1,145.037918,-37.80762
1,145.038116,-37.80792
2,144.939438,-37.83927
1,145.04155,-37.82954
2,145.000443,-37.86477
1,144.946365,-37.79828
1,144.977722,-37.78252
2,145.010086,-37.86233
2,144.988831,-37.78147
1,144.985275,-37.7815056
1,145.014542,-37.8608055
1,144.969727,-37.7840347
1,145.023834,-37.85599
2,144.972427,-37.86418
2,144.988083,-37.78108
2,144.94191,-37.8447647
2,145.008484,-37.7839737
2,144.941879,-37.8447838
1,145.029877,-37.8515
2,144.993912,-37.78116
2,145.009262,-37.784008
1,144.9589,-37.78793
1,145.030151,-37.85155
1,144.937225,-37.83708
2,144.937424,-37.80984
1,144.946533,-37.79672
2,144.996414,-37.78112
1,145.0302,-37.85172
2,144.937134,-37.8100624
2,144.973221,-37.86496
2,144.935547,-37.8329239
2,145.023239,-37.79024
1,144.946716,-37.79631
2,144.993576,-37.78074
2,144.935562,-37.83308
2,144.997421,-37.78107
2,145.01001,-37.8635
2,144.9446,-37.7983665
2,144.972931,-37.7823563
2,145.000153,-37.7814
1,144.973511,-37.8652534
2,145.019974,-37.8593674
2,144.9814,-37.8666763
2,145.003876,-37.78197
2,145.029236,-37.7942963
2,145.00325,-37.78177
2,145.000137,-37.8662643
2,145.009766,-37.86397
2,145.0057,-37.78219
1,145.0435,-37.8297729
2,144.9812,-37.8668938
2,145.005356,-37.7820435
1,144.986511,-37.7800674
1,144.99678,-37.78047
1,145.017792,-37.86094
2,145.0436,-37.83001
2,144.987122,-37.77998
1,144.9468,-37.79525
2,145.043289,-37.83171
2,145.044,-37.82761
2,145.042908,-37.83355
1,144.946945,-37.79496
2,144.944061,-37.7978058
1,144.981155,-37.86712
0,144.999237,-37.7806168
2,145.04422,-37.82707
2,144.981918,-37.8672523
2,145.033432,-37.7974777
2,144.983643,-37.86742
2,144.980026,-37.86706
2,145.044434,-37.82538
1,144.984009,-37.8674774
1,144.947922,-37.7939262
1,145.02623,-37.8562851
2,145.044525,-37.82557
2,144.939117,-37.84359
1,144.986954,-37.86773
2,145.042847,-37.8347626
1,144.983963,-37.86759
2,145.042511,-37.835804
1,144.978577,-37.86704
2,145.01355,-37.78407
2,144.977951,-37.86703
2,144.938889,-37.8437
2,145.009384,-37.78253
2,145.0426,-37.8361931
1,145.0296,-37.8540764
2,144.985855,-37.8678932
1,144.986572,-37.86796
1,144.9471,-37.79411
1,144.970078,-37.7819252
1,144.976944,-37.8670235
2,144.983276,-37.7795677
1,145.029755,-37.8540955
1,144.988678,-37.86809
2,145.045029,-37.8223228
2,145.01384,-37.7839
1,144.9877,-37.8681221
2,145.042313,-37.8376923
1,145.017639,-37.86197
1,144.988754,-37.8682251
2,145.0452,-37.8220673
1,145.0325,-37.8519
2,145.00975,-37.78231
2,144.932465,-37.82193
1,144.990143,-37.8682747
2,145.0424,-37.83788
2,144.9598,-37.7854042
1,145.019623,-37.8611832
1,144.9905,-37.86845
2,145.009476,-37.86543
